ticker,close,open,high,low,volume,change_%,value_traded,high_52w,low_52w,market_cap,roe,pe,pb,perf_y,rvol,tarih,dist_from_52w_low,stop_price,target_cup,target_bagger,potansiyel_cup,mcap_milyon,score_base,score_quality,score_flow,score_ignition,quant_score,regime,score_diff,perf_1m,perf_w,sector,industry,oper_margin,tier
CLSK,13.67,12.97,14.03,12.83,21623706.0,6.796874999999994,295596061.02,23.61,8.0,3510689503.891406,-68.6218932793154,15.0,4.611186258867342,36.01990049751243,1.3719073011508673,2026-09-11,70.9,7.68,23.61,34.17,72.7,3510.7,20.0,55.0,41.7,82.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,12.602965403624378,11.500815660685156,Technology Services,Data Processing Services,-51.8287925140523,US_SMID_CAP
AYA,27.97,29.0,30.0199,27.65,1276082.0,-1.5833919774806575,35692013.54,30.4,8.59,4028691883.7502537,25.4222799614621,37.66601596166443,8.228780067968252,149.91734946433513,1.0789162120671392,2026-09-11,225.6,8.25,30.4,69.92,8.7,4028.7,20.0,60.0,10.8,37.8,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-2.305274187914775,-2.8482111844390423,Non-Energy Minerals,Precious Metals,52.99860749119391,US_SMID_CAP
SKYW,96.14,98.0,98.57,95.59,372393.0,0.3758613489246183,35801863.02,117.72,77.89,3732954960.231364,15.3410431644377,9.554475616906672,1.3554733899876281,-11.676619200734951,1.370735786814923,2026-09-11,23.4,74.77,117.72,240.35,22.4,3733.0,65.0,55.0,13.7,49.9,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-10.915492957746478,-0.23866348448687763,Transportation,Airlines,14.028500055364002,US_SMID_CAP
FRSH,11.89,11.87,12.04,11.745,3016017.0,0.16849199663017145,35860442.13,13.99,6.79,3102348022.5130587,19.6954671019922,18.213848039215687,3.4877240327359127,-9.16730328495034,0.7359998535817562,2026-09-11,75.1,6.52,13.99,29.73,17.7,3102.3,20.0,40.0,10.0,26.6,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,1.8415417558886495,-8.622809714110051,Technology Services,Packaged Software,4.12770448782344,US_SMID_CAP
OZK,49.09,49.02,49.25,48.4141,731831.0,0.6561410703301215,35925583.79,53.41,42.37,5568372024.3477545,11.329693173196,8.11056405511681,0.901282817921593,-5.921809122269062,0.7286833067199618,2026-09-11,15.9,40.68,53.41,122.73,8.8,5568.4,90.0,55.0,50.5,28.8,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-5.668716372021513,-1.5048154093097912,Finance,Regional Banks,51.54008299280212,US_SMID_CAP
PRM,31.56,31.1,32.1,30.79,1141959.0,3.3398821218074644,36040226.04,38.17,19.7,5165959355.583497,-30.8683244487691,15.0,5.056646943180016,42.41877256317689,1.2290757674922759,2026-09-11,60.2,18.91,38.17,78.9,20.9,5166.0,20.0,55.0,24.6,59.7,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-10.442678774120328,-0.6297229219143666,Process Industries,Chemicals: Major Diversified,-50.5953198639422,US_SMID_CAP
TENB,30.11,31.88,32.16,29.97,17163677.0,-5.994380268498288,516798314.46999997,43.67,15.725,3316314795.543865,2.45566365202569,520.9342560553633,16.761207074108917,-0.2319416832339307,2.8116804093873236,2026-09-11,91.5,15.1,43.67,75.28,45.0,3316.3,20.0,30.0,28.1,98.4,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-19.211161792326276,-11.232311320754723,Technology Services,Packaged Software,4.20405945537254,US_SMID_CAP
MARA,11.98,11.615,12.385,11.54,45238413.0,4.811898512685921,541956187.74,23.45,6.66,4627865933.676291,-107.12050599717,15.0,2.755112366268962,-24.464060529634295,1.0697485810868064,2026-09-11,79.9,6.39,23.45,29.95,95.7,4627.9,20.0,55.0,13.6,61.5,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,18.262586377097726,7.107733571747876,Technology Services,Data Processing Services,-122.795159030065,US_SMID_CAP
SMR,8.61,9.66,9.77,8.57,92289362.0,-15.67091087169443,794611406.8199999,57.42,7.21,3699917423.2595487,-30.1869885047455,15.0,1.7140877708497573,-75.42808219178082,3.166543972103917,2026-09-11,19.4,6.92,57.42,21.52,566.9,3699.9,100.0,55.0,30.0,100.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-12.455516014234888,-11.145510835913313,Producer Manufacturing,Electrical Products,-6853.966323666981,US_SMID_CAP
CCC,6.89,6.87,6.99,6.7,15034525.0,0.5839416058394167,103587877.25,9.9,4.08,4058173357.270073,2.16700461357651,97.73049645390071,2.284982788010639,-28.378378378378375,1.8355371014728932,2026-09-11,68.9,3.92,9.9,17.22,43.7,4058.2,20.0,30.0,40.1,67.2,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,2.22551928783382,-3.094233473980318,Technology Services,Packaged Software,15.4880011508825,US_SMID_CAP
WING,117.1,113.75,119.83,111.01,1385018.0,5.953673543250089,162185607.79999998,302.8,105.43,3190102048.7432137,12.0,27.802839641008593,2.0,-58.46928642360619,1.2421992470666317,2026-09-11,11.1,101.21,302.8,292.75,158.6,3190.1,100.0,30.0,39.1,73.2,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),-52.0,3.527539563257002,5.638249887235003,Consumer Services,Restaurants,28.7705749397477,US_SMID_CAP
FMC,11.4,12.08,12.08,11.28,2996330.0,-5.629139072847679,34158162.0,38.6751,9.945,1427585934.2880795,-89.2671285093971,15.0,0.8721810953982502,-69.12242686890575,0.9134871708820657,2026-09-11,14.6,9.55,38.68,28.5,239.3,1427.6,100.0,55.0,10.0,32.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,9.090909090909102,-11.96911196911196,Process Industries,Chemicals: Agricultural,-1.88853346456693,US_SMALL_CAP
WAFD,33.88,34.44,34.45,33.72,1000240.0,-0.6451612903225773,33888131.2,39.4857,26.31,2507510198.2451615,8.49678659257559,10.676246297346696,0.9202948094340541,7.726550079491267,1.0465293538070457,2026-09-11,28.8,25.26,39.49,84.7,16.6,2507.5,65.0,55.0,10.5,36.6,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-10.204081632653047,-5.600445806631368,Finance,Major Banks,41.92724307855886,US_SMALL_CAP
DHT,22.0,21.3,22.28,21.29,5205682.0,2.659822678488102,114525004.0,22.28,10.83,3547182820.158656,39.1763532556201,7.484266031638034,2.667882574361163,81.66804293971924,1.7031264650939495,2026-09-11,103.1,10.4,22.28,55.0,1.3,3547.2,20.0,100.0,47.4,72.9,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,21.21212121212122,9.018830525272548,Transportation,Marine Shipping,56.659503230469696,US_SMID_CAP
GOLD,48.22,46.78,49.045,46.78,740093.0,5.100261551874446,35687284.46,66.7,23.0,1398590924.6639056,10.7971983223503,16.50296040247784,1.6035260280341044,107.13058419243985,0.8323327851123823,2026-09-11,109.7,22.08,66.7,120.55,38.3,1398.6,20.0,55.0,27.3,54.6,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,9.243316719528767,17.60975609756097,Finance,Investment Banks/Brokers,0.516171711902553,US_SMALL_CAP
QLYS,150.28,160.23,160.295,149.13,1169942.0,-6.987683357058855,175818883.76,201.54,74.51,5198937019.485548,38.5922887919357,26.03017338437289,9.26207835910584,13.702050389649704,1.7007269878050375,2026-09-11,101.7,71.53,201.54,375.7,34.1,5198.9,20.0,75.0,17.0,59.5,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-18.82460973370064,-12.88620949510173,Technology Services,Packaged Software,35.0435843966584,US_SMID_CAP
PL,16.45,16.67,17.05,16.445,11822527.0,-1.437986818454176,194480569.15,51.76,9.485,5985299512.279807,-71.9701211951522,15.0,10.600114700329279,78.99891186071818,0.7977532647265068,2026-09-11,73.4,9.11,51.76,41.12,214.7,5985.3,20.0,55.0,10.0,27.9,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-32.27665706051873,-16.242362525458255,Technology Services,Packaged Software,-25.6821702557378,US_SMID_CAP
DK,76.1,74.08,78.43,74.08,2729774.0,1.6157030311122897,207735801.39999998,78.43,25.85,4659768396.831353,212.705882352941,21.39503500238972,24.971943480058542,154.42995653627548,1.4020343919261198,2026-09-11,194.4,24.82,78.43,190.25,3.1,4659.8,20.0,40.0,14.0,57.1,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,19.475626030300642,6.433566433566425,Energy Minerals,Oil Refining/Marketing,6.05814291046324,US_SMID_CAP
SEI,67.42,65.69,70.33,65.26,3107780.0,5.097427903351513,209526527.6,86.19,29.89,5162115935.522681,8.08983064525426,85.65620632702326,4.695159361731317,131.92294461644306,1.1838673474919112,2026-09-11,125.6,28.69,86.19,168.55,27.8,5162.1,20.0,30.0,11.8,66.9,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,9.217560343431078,26.01869158878505,Industrial Services,Oilfield Services/Equipment,24.2636948558353,US_SMID_CAP
RGTI,15.27,15.34,15.78,15.08,14350386.0,0.7255936675461704,219130394.22,58.1501,12.53,5096648574.787599,-43.765041986913,15.0,9.480703322902697,-5.448916408668725,0.8691369251872267,2026-09-11,21.9,12.03,58.15,38.17,280.8,5096.6,65.0,55.0,10.0,34.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-17.770597738287563,0.328515111695131,Electronic Technology,Computer Processing Hardware,-727.619261589156,US_SMID_CAP
M,22.08,20.71,22.115,20.63,10276110.0,7.7073170731707235,226896508.79999998,26.585,16.41,5807878241.88878,15.9931762448022,8.067521648580511,1.170206789531313,29.12280701754384,1.4952213522307733,2026-09-11,34.6,15.75,26.59,55.2,20.4,5807.9,20.0,55.0,81.7,90.9,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-8.760330578512402,-1.4725568942436496,Retail Trade,Department Stores,4.28007023705004,US_SMID_CAP
USAR,15.56,16.04,16.12,15.513328,14717406.0,-2.992518703241887,229002837.36,43.98,11.45,5836191740.788031,-23.6463977156245,15.0,1.50001494230823,13.081395348837214,1.1568936389489974,2026-09-11,35.9,10.99,43.98,38.9,182.6,5836.2,20.0,55.0,11.6,40.5,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-19.14783060535204,-16.568364611260044,Producer Manufacturing,Metal Fabrication,-949.475763561769,US_SMID_CAP
ASST,27.62,27.11,29.04,26.7,8908202.0,2.6765799256505667,246044539.24,157.8,7.02,2575912057.107807,-137.872221995685,15.0,3.5027469043427977,-82.18064516129033,0.7878873365053657,2026-09-11,293.4,6.74,157.8,69.05,471.3,2575.9,20.0,55.0,10.0,41.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,114.77449455676519,9.69023034154091,Finance,Financial Conglomerates,-14415.5789473684,US_SMALL_CAP
PURR,11.61,11.2,12.535,11.12,21979489.0,5.449591280653948,255181867.29,14.14,3.01,2296894591.8882833,33.9402330000844,17.872536945812808,1.2432217110842692,173.1764705882353,0.7530435357779661,2026-09-11,285.7,2.89,14.14,29.02,21.8,2296.9,20.0,55.0,10.0,53.6,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,71.23893805309733,-6.257569640694391,Finance,Financial Conglomerates,-60.10487315010571,US_SMALL_CAP
ACVA,10.41,10.455,10.46,10.41,115413021.0,44.18282548476455,1201449548.6100001,10.595,4.065,1767701056.5166206,-15.0582944028311,15.0,4.515544142588825,0.19249278152068885,24.379374840978965,2026-09-11,156.1,3.9,10.6,26.02,1.8,1767.7,20.0,55.0,30.0,100.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,41.440217391304344,56.306306306306304,Technology Services,Internet Software/Services,-7.09400141513142,US_SMALL_CAP
SIG,100.26,97.72,100.41,97.15,1033334.0,2.6097635861222104,103602066.84,110.2,71.615,3841686613.3300595,19.8546536098095,11.552687676441783,2.1137842514850886,9.049380030454651,0.8016421136775365,2026-09-11,40.0,68.75,110.2,250.65,9.9,3841.7,20.0,55.0,71.6,41.1,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,6.693625625199539,23.109037328094313,Retail Trade,Specialty Stores,7.441410260170709,US_SMID_CAP
MNDY,86.84,84.72,87.76,84.3,1202040.0,1.9607843137254923,104385153.60000001,220.8,57.5,3671084199.0588236,13.3938519172987,37.02093191797758,5.9405073647515305,-54.14994720168954,1.023842383262216,2026-09-11,51.0,55.2,220.8,217.1,154.3,3671.1,20.0,30.0,43.0,45.6,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,1.9009622154423897,-8.386960649857581,Technology Services,Packaged Software,2.90154022445153,US_SMID_CAP
KBH,49.16,48.47,49.31,47.405,2124796.0,2.952879581151825,104454971.36,68.41,44.025,3013986165.6787434,6.94834749904589,11.934935663996116,0.7938206007426324,-25.69528415961306,2.411926709436976,2026-09-11,11.7,42.26,68.41,122.9,39.2,3014.0,100.0,55.0,83.1,99.2,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-14.88919667590028,-5.679201841903303,Consumer Durables,Homebuilding,5.96493867156175,US_SMID_CAP
RCUS,24.59,26.5,26.58,24.315,4276563.0,-5.965583173996172,105160684.17,31.735,11.3,3131127621.4294457,-90.8193484698914,15.0,6.7304586784324245,109.09863945578232,3.350896846316963,2026-09-11,117.6,10.85,31.73,61.48,29.0,3131.1,20.0,55.0,30.0,100.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-14.825077935573264,-17.03778677462888,Health Technology,Biotechnology,-415.38461538461496,US_SMID_CAP
COCO,52.01,51.95,53.02,51.5015,2032686.0,1.7808219178082125,105719998.86,85.83,37.63,2985222212.224657,31.3695200782984,28.70625896898112,7.446222126776191,34.53181583031558,1.6303663621348796,2026-09-11,38.2,36.12,85.83,130.03,65.0,2985.2,20.0,75.0,16.3,66.0,0.0,🪤 DÜŞEN BIÇAK (RÖLATİF ÇÖKÜŞ),0.0,-20.107526881720425,-4.656278643446378,Consumer Non-Durables,Food: Specialty/Candy,19.0983799279905,US_SMALL_CAP
IOVA,8.6,8.25,8.695,8.075,12382316.0,5.65110565110564,106487917.6,9.36,1.76,3895554510.14742,-40.3639372534476,15.0,5.292568249513822,259.8326359832635,1.223791714423997,2026-09-11,388.6,1.69,9.36,21.5,8.8,3895.6,20.0,55.0,60.8,71.1,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,32.51155624036979,-1.601830663615567,Health Technology,Biotechnology,-91.1719896955763,US_SMID_CAP
INSW,103.65,101.88,105.0,101.56,1029510.0,1.478363031133743,106708711.5,106.73,42.26,5133920358.217643,37.4116050605098,6.618985280500655,2.265800598180102,123.43177408924339,1.6196554249984898,2026-09-11,145.3,40.57,106.73,259.12,3.0,5133.9,20.0,100.0,31.3,64.1,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,16.460674157303377,1.4088641033167126,Transportation,Marine Shipping,55.6529596108849,US_SMID_CAP
KVYO,16.36,16.0,16.415,15.91,6524537.0,1.4259144451332948,106741425.32,36.225,12.53,4658140532.778673,0.658114058890112,771.6981132075472,4.889434816003634,-47.327752736638764,0.9390454510676978,2026-09-11,30.6,12.03,36.23,40.9,121.5,4658.1,20.0,30.0,64.1,40.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-8.807134894091424,-15.930113052415216,Technology Services,Packaged Software,-1.8637706022209801,US_SMID_CAP
BULL,9.22,9.33,9.59,9.125,11581042.0,-0.8602150537634415,106777207.24000001,16.04,4.5,4884427873.088172,4.74634414724858,112.57631257631259,4.6806782414458326,-29.402756508422662,0.7376708331424564,2026-09-11,104.9,4.32,16.04,23.05,74.0,4884.4,20.0,30.0,10.0,25.8,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,20.365535248041784,-5.822267620020415,Technology Services,Packaged Software,12.4378606947845,US_SMID_CAP
HTFL,49.88,46.11,50.23,45.6,2213208.0,9.650472631347549,110394815.04,51.778,20.13,4337247151.352825,-154.233931386728,15.0,15.463166477045506,48.62932061978545,1.2083436999260813,2026-09-11,147.8,19.32,51.78,124.7,3.8,4337.2,20.0,55.0,71.5,90.5,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,68.57046299425483,0.2814636107760365,Technology Services,Packaged Software,-34.3138040787457,US_SMID_CAP
ACHR,5.58,5.49,5.65,5.47,19912010.0,2.3853211009174293,111109015.8,14.62,4.3,4296732673.970642,-44.7609985447218,15.0,2.2705909640245614,-32.60869565217391,0.9426212636769012,2026-09-11,29.8,4.13,14.62,13.95,162.0,4296.7,20.0,55.0,25.0,44.9,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-18.57580621625565,-2.617801047120425,Electronic Technology,Aerospace & Defense,-13569.5652173913,US_SMID_CAP
ENPH,36.35,36.99,37.74,36.31,3110498.0,-1.383613673358649,113066602.3,73.74,25.775,4803457673.467174,12.9964368018393,36.02219799821623,4.0639817182313465,-2.4161073825503316,0.6940294817576671,2026-09-11,41.0,24.74,73.74,90.88,102.9,4803.5,20.0,30.0,10.0,24.3,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-15.914873930141097,0.3450655624568668,Producer Manufacturing,Electrical Products,25.6314254701912,US_SMID_CAP
UNF,274.68,271.88,275.97,267.395,413528.0,1.4440299885511783,113587871.04,306.67,147.66,4772268273.168963,5.29587663475145,43.346799646509275,2.1711087925637864,60.322185256522495,1.2713560284481622,2026-09-11,86.0,141.75,306.67,686.7,11.6,4772.3,20.0,30.0,61.7,51.7,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-5.429505939060073,0.45715539626229745,Consumer Services,Other Consumer Services,5.76867680629722,US_SMID_CAP
TTAN,54.68,55.91,56.15,53.8,5543233.0,-2.374575968577037,303103980.44,119.6,53.8,5274864566.986609,-8.33592344052392,15.0,3.284902843651721,-52.45217391304348,1.300971355025933,2026-09-11,1.6,51.4,119.6,136.7,118.7,5274.9,65.0,55.0,13.0,45.5,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-36.49982580420392,-40.27959807776322,Technology Services,Packaged Software,-12.5983113089704,US_SMID_CAP
ACLS,113.43,115.86,117.355,113.175,311632.0,0.11473962930274462,35348417.760000005,193.78,73.6,3502887368.6518097,8.88687120606991,38.143116551213936,3.286510530132721,35.05179187998573,0.9848252620295304,2026-09-11,54.1,70.66,193.78,283.58,70.8,3502.9,20.0,30.0,10.0,35.0,0.0,🪤 DÜŞEN BIÇAK (RÖLATİF ÇÖKÜŞ),0.0,-20.06905785356916,0.9612817089452715,Producer Manufacturing,Industrial Machinery,10.3251230844549,US_SMID_CAP
PPLI,37.51,38.16,38.46,37.3,912132.0,-0.079914757591905,34214071.32,48.32,29.56,2793123359.0202456,8.23809700591576,6.829561385940316,0.5495002126365126,4.194444444444439,0.9411382575530899,2026-09-11,26.9,28.38,48.32,93.77,28.8,2793.1,65.0,55.0,10.0,32.9,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-6.037074148296602,-3.7217659137577073,Technology Services,Internet Software/Services,0.922544181280814,US_SMALL_CAP
ASAN,8.77,8.67,8.86,8.5,3919795.0,2.4532710280373724,34376602.15,15.48,5.38,2008068052.599299,-93.7974148547034,15.0,19.391929242675513,-34.3562874251497,0.5419386951773035,2026-09-11,63.0,5.16,15.48,21.92,76.5,2008.1,20.0,55.0,40.4,31.2,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-2.771618625277162,0.3432494279176128,Technology Services,Packaged Software,-14.9699261103671,US_SMALL_CAP
REYN,21.75,21.79,21.8,21.265,1581101.0,0.8344923504867858,34388946.75,27.32,20.44,4584703860.778859,15.4777927321669,13.30763582966226,1.9848059681062213,-4.395604395604396,0.8506165311631246,2026-09-11,6.4,19.62,27.32,54.38,25.6,4584.7,90.0,55.0,65.4,33.9,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-16.50671785028791,-0.1469102929023966,Consumer Non-Durables,Household/Personal Care,14.131008980454302,US_SMID_CAP
CBRL,49.48,49.85,50.1372,48.675,695117.0,0.08090614886731219,34394389.16,60.26,24.85,1105950279.4312298,5.61093988859423,42.85466828338818,2.3759858324401777,0.4262228536634742,0.8251475459731624,2026-09-11,99.1,23.86,60.26,123.7,21.8,1106.0,20.0,30.0,15.3,29.3,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-12.14488636363637,-8.285449490268778,Consumer Services,Restaurants,-0.0465934216081413,US_SMALL_CAP
CUZ,28.19,28.26,28.38,27.85,1229943.0,0.8947745168217608,34672093.17,32.95,21.03,4640132330.295992,0.138742723160112,720.9718670076726,1.0348945593327923,-3.8212214261344166,0.9985701112328756,2026-09-11,34.0,20.19,32.95,70.48,16.9,4640.1,20.0,30.0,29.8,39.4,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-4.310930074677527,-2.658839779005523,Finance,Real Estate Investment Trusts,22.659389350887,US_SMID_CAP
UCTT,74.04,72.98,75.51,72.41,468447.0,4.091100801349657,34683815.88,144.22,21.485,3352310958.84437,-3.44320188346086,15.0,5.242282077824241,198.06763285024155,0.5297720331501785,2026-09-11,244.6,20.63,144.22,185.1,94.8,3352.3,20.0,55.0,10.0,39.0,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-19.249645544770413,8.087591240875922,Producer Manufacturing,Industrial Machinery,2.84243611351524,US_SMID_CAP
TPC,89.13,87.6,89.61,87.36,389760.0,3.3630986895511903,34739308.8,102.3,57.9,4685485714.594109,10.1090443010065,38.56104525395864,3.700400804099212,41.67858845970434,0.9527988588708248,2026-09-11,53.9,55.58,102.3,222.82,14.8,4685.5,20.0,30.0,49.7,50.2,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-9.960602081018285,1.3993174061433329,Industrial Services,Engineering & Construction,4.49004324929445,US_SMID_CAP
PMTS,22.5,22.115,22.975,21.9,1546653.0,-16.481069042316264,34799692.5,31.2499,10.81,259440062.63919818,12.0,19.414962464405903,2.0,53.374233128834355,15.675102919446152,2026-09-11,108.1,10.38,31.25,56.25,38.9,259.4,20.0,70.0,38.1,100.0,0.0,🪤 DÜŞEN BIÇAK (RÖLATİF ÇÖKÜŞ),0.0,-27.042801556420233,-21.107994389901823,Finance,Finance/Rental/Leasing,9.22376466221359,US_MICRO_CAP
CRML,6.43,6.67,6.83,6.4,5423495.0,-4.315476190476191,34873072.85,32.15,5.115,944494621.3556547,-138.75395700713,15.0,5.4226824989879905,8.249158249158237,0.9056302517752941,2026-09-11,25.7,4.91,32.15,16.07,400.0,944.5,100.0,55.0,10.0,31.7,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-6.81159420289856,-17.77493606138108,Non-Energy Minerals,Precious Metals,10.0,US_MICRO_CAP
SAIC,129.9,128.39,130.0,125.8,268656.0,0.8853681267474486,34898414.4,142.6608,81.08,5442502737.469711,25.7365391127667,15.17346104427053,3.799303197849226,25.750242013552768,0.4327884761143631,2026-09-11,60.2,77.84,142.66,324.75,9.8,5442.5,20.0,40.0,71.0,19.6,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,5.17367014816614,3.3330681727786273,Technology Services,Information Technology Services,7.82221021345582,US_SMID_CAP
NJR,53.16,53.75,54.0,52.945,658432.0,-0.33745781777279116,35002245.12,60.86,43.46,5394036180.141732,14.4526350108031,14.719238010853914,2.039374975303844,13.541221700128142,1.2931271003210862,2026-09-11,22.3,41.72,60.86,132.9,14.5,5394.0,65.0,55.0,12.9,45.3,0.0,⚠️ ELENDİ (ZOMBİ VEYA PRİMLİ),0.0,-2.8153564899451666,-1.8101219061691982,Utilities,Gas Distributors,24.4879971358859,US_SMID_CAP
COHU,57.08,56.09,58.705,55.725,614288.0,4.293805956513798,35063559.04,74.6,18.6652,2702077694.01279,-4.83648998119157,15.0,3.709521343070285,172.19837863614688,0.6380659089360471,2026-09-11,205.8,17.92,74.6,142.7,30.7,2702.1,20.0,55.0,10.0,43.8,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,3.5370941411209786,21.06044538706257,Electronic Technology,Semiconductors,-6.38174512055109,US_SMALL_CAP
GEF,82.32,84.73,84.73,81.485,426506.0,-1.5781922525107694,35109973.919999994,90.565,55.75,4287459271.0875173,8.65295748613678,21.277365659489774,1.5593469609498376,34.995080354214494,1.3261049968114853,2026-09-11,47.7,53.52,90.56,205.8,10.0,4287.5,20.0,40.0,13.3,46.4,0.0,⚠️ SAHTE KÂR (FAALİYET KÂRI YETERSİZ),0.0,-5.973729297544266,-2.8213906268445292,Process Industries,Containers/Packaging,6.824247045367899,US_SMID_CAP
